scorer,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000,DLC_resnet50_Maternal_EPMDec28shuffle1_180000
bodyparts,NoseTip,NoseTip,NoseTip,ForepawLeft,ForepawLeft,ForepawLeft,ForepawRight,ForepawRight,ForepawRight,HindpawLeft,HindpawLeft,HindpawLeft,HindpawRight,HindpawRight,HindpawRight,TailBase,TailBase,TailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1113.8966064453125,899.904541015625,0.9998939037322998,1121.031005859375,854.646240234375,0.9999657869338989,1095.264892578125,856.403076171875,0.9998289942741394,1124.2376708984375,783.0737915039062,0.9999921321868896,1084.9217529296875,791.5109252929688,0.9998853206634521,1104.1029052734375,744.8317260742188,0.9999949932098389
1,1113.896728515625,899.9044799804688,0.9998939037322998,1121.031494140625,854.6461181640625,0.9999657869338989,1095.2667236328125,856.4039916992188,0.9998284578323364,1124.2376708984375,783.0738525390625,0.9999921917915344,1084.922607421875,791.5089111328125,0.9998852610588074,1104.1029052734375,744.8316650390625,0.9999949932098389
2,1119.750732421875,904.5648803710938,0.9999657869338989,1123.5093994140625,858.3450927734375,0.9999721050262451,1097.013671875,862.1470947265625,0.9995207786560059,1124.39111328125,785.4384155273438,0.9999972581863403,1083.6439208984375,794.925048828125,0.9998315572738647,1100.90625,751.3095092773438,0.9999855756759644
3,1119.7962646484375,904.5799560546875,0.9999661445617676,1123.5333251953125,858.3845825195312,0.9999719858169556,1097.0281982421875,862.2006225585938,0.9995408058166504,1124.52099609375,785.5230712890625,0.9999973773956299,1083.7335205078125,794.7401733398438,0.9998208284378052,1100.8743896484375,751.2930908203125,0.999984622001648
4,1117.206298828125,903.265869140625,0.9998838901519775,1123.881103515625,860.2377319335938,0.9999821186065674,1096.6600341796875,863.1040649414062,0.9996950626373291,1122.4468994140625,786.0573120117188,0.999994695186615,1083.0399169921875,796.312744140625,0.9998252987861633,1099.290283203125,753.7772216796875,0.9999959468841553
5,1117.208740234375,903.2793579101562,0.9998847246170044,1123.8704833984375,860.1076049804688,0.9999827146530151,1096.672607421875,863.1563720703125,0.9997093677520752,1122.55322265625,786.2001953125,0.9999950528144836,1082.9927978515625,796.3115844726562,0.9998228549957275,1099.283935546875,753.7748413085938,0.9999959468841553
6,1108.34765625,902.5807495117188,0.9999796152114868,1121.9378662109375,860.2240600585938,0.9999734163284302,1094.7998046875,860.150634765625,0.9998267889022827,1120.44873046875,785.7666015625,0.9999855160713196,1082.680908203125,796.3578491210938,0.9997546672821045,1098.5235595703125,753.8079833984375,0.9999964237213135
7,1108.3486328125,902.5807495117188,0.9999794960021973,1121.9376220703125,860.2288208007812,0.9999734163284302,1094.7974853515625,860.15283203125,0.9998270273208618,1120.4532470703125,785.770263671875,0.9999854564666748,1082.6787109375,796.3558349609375,0.9997538328170776,1098.5106201171875,753.8062744140625,0.9999964833259583
8,1100.314208984375,899.6705932617188,0.9999411106109619,1118.5015869140625,861.039306640625,0.999843955039978,1090.368896484375,859.341796875,0.9999022483825684,1119.8170166015625,784.80078125,0.9999618530273438,1083.2274169921875,795.093505859375,0.9997819662094116,1097.825927734375,753.5055541992188,0.9999961853027344
9,1100.3062744140625,899.6768798828125,0.999941349029541,1118.5074462890625,861.0680541992188,0.9998447895050049,1090.3861083984375,859.3707275390625,0.9999018907546997,1119.9381103515625,784.89306640625,0.9999678134918213,1083.200439453125,795.1085205078125,0.9997804164886475,1097.818359375,753.521728515625,0.9999961853027344
10,1094.445068359375,903.6806030273438,0.9999852180480957,1117.2205810546875,861.8223876953125,0.9997515678405762,1089.18505859375,859.8087158203125,0.9999052882194519,1120.0,784.5881958007812,0.9999714493751526,1083.0697021484375,795.349609375,0.9997878074645996,1097.5321044921875,753.6909790039062,0.9999954104423523
11,1094.4373779296875,903.6832275390625,0.9999853372573853,1117.21435546875,861.8297119140625,0.9997512698173523,1089.1912841796875,859.8126831054688,0.9999050498008728,1120.0750732421875,784.551025390625,0.999972403049469,1083.056396484375,795.3125,0.9997868537902832,1097.5372314453125,753.6676025390625,0.9999954104423523
12,1088.873291015625,900.9579467773438,0.9999823570251465,1118.7738037109375,861.67236328125,0.9998613595962524,1088.9189453125,858.4996337890625,0.9999113082885742,1118.0997314453125,786.0421142578125,0.9999677538871765,1083.0970458984375,795.888671875,0.999814510345459,1097.0552978515625,754.1217041015625,0.9999946355819702
13,1088.81884765625,900.9601440429688,0.9999817609786987,1118.782958984375,861.6951904296875,0.9998639822006226,1088.9000244140625,858.5072021484375,0.9999114274978638,1118.0164794921875,786.084228515625,0.9999697208404541,1083.082275390625,795.9329833984375,0.9998120069503784,1097.056640625,754.13134765625,0.9999945163726807
14,1086.802490234375,900.0862426757812,0.9998784065246582,1118.0147705078125,863.12060546875,0.9999473094940186,1087.8427734375,859.9859619140625,0.9998432397842407,1119.6373291015625,784.9306640625,0.9999601244926453,1083.071533203125,796.2387084960938,0.999789834022522,1096.748779296875,754.1302490234375,0.9999939203262329
15,1086.775390625,900.0429077148438,0.9998786449432373,1118.0550537109375,862.9796752929688,0.9999427795410156,1087.8631591796875,859.9584350585938,0.999848484992981,1119.6402587890625,784.9342651367188,0.9999603033065796,1083.071533203125,796.2366943359375,0.9997901916503906,1096.7486572265625,754.1309204101562,0.9999939203262329
16,1087.3546142578125,901.7424926757812,0.9999414682388306,1117.473388671875,863.2640991210938,0.9999539852142334,1087.272705078125,861.1717529296875,0.9997739791870117,1119.49951171875,785.5677490234375,0.9999659061431885,1083.1339111328125,795.8267822265625,0.9998061656951904,1096.7694091796875,754.3118896484375,0.9999946355819702
17,1087.353759765625,901.7437744140625,0.9999415874481201,1117.4732666015625,863.2637329101562,0.9999538660049438,1087.2725830078125,861.1719970703125,0.9997739791870117,1119.5006103515625,785.5761108398438,0.9999659061431885,1083.135009765625,795.8377685546875,0.9998063445091248,1096.7796630859375,754.3143920898438,0.9999947547912598
18,1090.597412109375,898.135986328125,0.9999654293060303,1115.3468017578125,861.97412109375,0.9998544454574585,1087.1092529296875,859.6319580078125,0.9998375177383423,1117.762451171875,786.989013671875,0.9999595284461975,1083.0179443359375,795.7550659179688,0.9997852444648743,1096.8955078125,754.5455322265625,0.999994158744812
19,1090.5947265625,898.1320190429688,0.9999648332595825,1115.352294921875,861.9696655273438,0.9998533725738525,1087.1295166015625,859.6046142578125,0.999838650226593,1117.7646484375,786.9805297851562,0.9999593496322632,1083.003662109375,795.7579345703125,0.9997854232788086,1096.8958740234375,754.5464477539062,0.9999940991401672
20,1102.3509521484375,898.86572265625,0.9995927810668945,1117.2935791015625,861.6053466796875,0.9999275803565979,1088.1363525390625,860.9771118164062,0.9996544122695923,1117.745361328125,788.015380859375,0.9999604821205139,1082.822021484375,796.3826293945312,0.9997543096542358,1096.8394775390625,754.7584228515625,0.9999942779541016
21,1102.3350830078125,898.8308715820312,0.9995997548103333,1117.26416015625,861.5371704101562,0.9999251365661621,1088.062255859375,860.8126831054688,0.9996826648712158,1117.7481689453125,788.0245971679688,0.9999605417251587,1082.8267822265625,796.3851318359375,0.9997544288635254,1096.862060546875,754.7406005859375,0.9999942779541016
22,1116.69677734375,895.5888061523438,0.9991540908813477,1118.7205810546875,859.416015625,0.9999148845672607,1090.6678466796875,863.1176147460938,0.9996328353881836,1118.013427734375,788.9818725585938,0.9999419450759888,1082.80322265625,797.0474853515625,0.9997456073760986,1095.68798828125,755.8528442382812,0.999993085861206
23,1116.636474609375,895.580322265625,0.9991931319236755,1118.732666015625,859.3952026367188,0.9999159574508667,1090.6651611328125,863.1165161132812,0.9996365308761597,1118.0130615234375,788.9789428710938,0.999941885471344,1082.8052978515625,797.046142578125,0.9997460246086121,1095.6859130859375,755.853759765625,0.999993085861206
24,1126.77099609375,891.4012451171875,0.9998971223831177,1121.291259765625,858.08837890625,0.9999617338180542,1092.9998779296875,864.7837524414062,0.9998753070831299,1118.2672119140625,789.4781494140625,0.9999547004699707,1082.34765625,799.033447265625,0.9997881650924683,1095.171142578125,756.0597534179688,0.999995231628418
25,1126.809326171875,891.08984375,0.9999005794525146,1121.3790283203125,857.8604125976562,0.999965250492096,1092.8033447265625,863.464111328125,0.9998688697814941,1119.502685546875,788.7498779296875,0.9999421834945679,1082.3873291015625,799.1351318359375,0.9998270273208618,1095.08642578125,756.533203125,0.9999948740005493
26,1143.5379638671875,890.1895141601562,0.9996904134750366,1121.8272705078125,861.8259887695312,0.9999507069587708,1097.0426025390625,871.31201171875,0.999922513961792,1118.992919921875,792.18310546875,0.999872088432312,1082.7115478515625,800.1522827148438,0.9998792409896851,1095.034912109375,759.109130859375,0.9999858736991882
27,1143.538330078125,890.19189453125,0.9996881484985352,1121.826416015625,861.833740234375,0.9999508857727051,1097.02978515625,871.296875,0.9999223947525024,1119.021484375,792.1048583984375,0.9998763799667358,1082.7626953125,800.1345825195312,0.9998778104782104,1095.032470703125,759.1044311523438,0.9999858140945435
28,1152.851806640625,893.100830078125,0.9999729990959167,1125.0220947265625,861.4035034179688,0.999967098236084,1100.9814453125,874.4437255859375,0.9997644424438477,1120.6837158203125,798.2352905273438,0.9997604489326477,1082.6915283203125,803.1167602539062,0.9999402165412903,1094.4822998046875,765.011474609375,0.9999954700469971
29,1152.89013671875,893.1218872070312,0.999972939491272,1125.0023193359375,861.3760986328125,0.9999669790267944,1100.9454345703125,874.3867797851562,0.9997601509094238,1120.680419921875,798.228515625,0.9997608661651611,1082.686279296875,803.1130981445312,0.9999402761459351,1094.4808349609375,765.0073852539062,0.9999955892562866
30,1151.86474609375,899.7445068359375,0.9999978542327881,1126.84033203125,863.5843505859375,0.999942421913147,1102.375244140625,875.2903442382812,0.9998045563697815,1119.3758544921875,811.3644409179688,0.9998703002929688,1080.75048828125,810.185302734375,0.9992616176605225,1093.215087890625,769.1224365234375,0.9999957084655762
31,1151.8642578125,899.7349853515625,0.9999977350234985,1126.83056640625,863.58203125,0.9999421834945679,1102.4044189453125,875.2914428710938,0.9998019933700562,1119.3756103515625,811.3638916015625,0.9998703002929688,1080.73828125,810.1727905273438,0.9992529153823853,1093.2149658203125,769.1213989257812,0.9999957084655762
32,1153.729736328125,906.2265625,0.9999910593032837,1128.50927734375,866.2862548828125,0.9999290108680725,1104.251953125,878.9462890625,0.9996105432510376,1121.263427734375,814.64501953125,0.9999523162841797,1082.23388671875,813.7042846679688,0.9996515512466431,1094.7767333984375,771.75,0.9999961853027344
33,1153.6875,906.234619140625,0.9999910593032837,1128.6416015625,866.419677734375,0.9999215006828308,1104.6739501953125,877.8661499023438,0.9996508955955505,1121.2724609375,814.5389404296875,0.9999516606330872,1082.2479248046875,813.6731567382812,0.9996504783630371,1094.7398681640625,771.7325439453125,0.9999961256980896
34,1153.3857421875,909.7603759765625,0.9999938011169434,1129.2364501953125,868.1956176757812,0.9996008276939392,1105.0294189453125,880.316162109375,0.9999029636383057,1120.981201171875,815.17138671875,0.9999421834945679,1082.0819091796875,813.07470703125,0.9996017217636108,1095.4154052734375,773.1786499023438,0.9999924898147583
35,1153.3883056640625,909.755126953125,0.9999938011169434,1129.2520751953125,868.1508178710938,0.9996068477630615,1105.04833984375,880.3238525390625,0.999903678894043,1121.0423583984375,815.2046508789062,0.9999454021453857,1081.9888916015625,813.1500854492188,0.999596357345581,1095.4197998046875,773.2451171875,0.9999922513961792
36,1151.73681640625,907.9521484375,0.9999830722808838,1128.9598388671875,867.8041381835938,0.9997714161872864,1103.8477783203125,880.590087890625,0.9999104738235474,1118.90673828125,814.8316040039062,0.9998573660850525,1082.2476806640625,813.8417358398438,0.9995205402374268,1094.369140625,775.2257080078125,0.9999924898147583
37,1151.746337890625,907.9199829101562,0.9999840259552002,1128.918701171875,867.8782348632812,0.999778151512146,1103.861083984375,880.6729736328125,0.9999112486839294,1118.9012451171875,814.8250122070312,0.9998558759689331,1082.250244140625,813.8406982421875,0.9995220899581909,1094.369140625,775.2266235351562,0.9999926090240479
38,1149.7080078125,899.1419677734375,0.9999932050704956,1131.2205810546875,863.7728271484375,0.9999125599861145,1102.9285888671875,878.1334228515625,0.9997692108154297,1118.73681640625,814.2215576171875,0.9998748302459717,1082.087646484375,812.483154296875,0.9996836185455322,1095.4014892578125,774.8158569335938,0.9999861121177673
39,1149.6522216796875,899.1903076171875,0.9999934434890747,1131.2266845703125,863.5936279296875,0.999911367893219,1102.9317626953125,877.9663696289062,0.999769926071167,1118.7335205078125,814.2217407226562,0.999875009059906,1082.0797119140625,812.4667358398438,0.9996806383132935,1095.414306640625,774.8124389648438,0.999985933303833
40,1148.021484375,884.0060424804688,0.9999434351921082,1130.3365478515625,855.9608764648438,0.9997522234916687,1103.2093505859375,875.825927734375,0.9997768402099609,1118.79736328125,810.7807006835938,0.9997810125350952,1081.928955078125,810.9692993164062,0.9997056722640991,1096.995849609375,773.0863037109375,0.9999920129776001
41,1148.244384765625,883.8827514648438,0.9999408721923828,1130.284912109375,855.8743896484375,0.9997584223747253,1103.2890625,875.8110961914062,0.9997727870941162,1118.763427734375,810.74365234375,0.9997758269309998,1081.9229736328125,810.9774780273438,0.9997045397758484,1096.9957275390625,773.086181640625,0.9999920129776001
42,1150.4627685546875,872.6216430664062,0.9999310970306396,1128.4501953125,848.748046875,0.9999560117721558,1105.309326171875,871.4960327148438,0.9998285174369812,1117.6427001953125,809.5578002929688,0.9998176693916321,1081.42529296875,809.8902587890625,0.9994354844093323,1095.2703857421875,772.3118896484375,0.9999912977218628
